Invoice_Number,Invoice_Date,Customer_ID,Country,Product,Quantity,Amount
INV-108354,2025-06-05 21:08:06,CUST-5153,Germany,Laptop,10,2612.93
INV-108355,2024-09-27 14:44:12,CUST-3301,Germany,Speaker,5,2280.57
INV-108356,2025-09-06 01:23:04,CUST-3813,Spain,Headphones,5,5431.41
INV-108357,2025-03-17 21:21:12,CUST-6698,France,Monitor,2,146.87
INV-108358,2025-03-11 00:36:46,CUST-5334,Germany,Monitor,9,4526.62
INV-108359,2025-10-06 23:38:54,CUST-9862,France,Tablet,2,1191.17
INV-108360,2023-12-28 15:24:34,CUST-3731,Ireland,Speaker,5,247.0
INV-108361,2024-06-17 12:00:42,CUST-4013,Netherlands,Headphones,4,1587.07
INV-108362,2024-04-23 22:04:55,CUST-5286,Spain,Smartphone,10,5664.57
INV-108363,2024-09-28 05:31:55,CUST-3284,Ireland,Smartphone,1,975.82
INV-108364,2025-01-15 00:00:59,CUST-7644,Germany,Keyboard,6,5085.02
INV-108365,2025-09-21 19:42:32,CUST-8054,UK,Tablet,3,1603.27
INV-108366,2025-10-26 02:36:15,CUST-5121,France,Mouse,4,442.15
INV-108367,2025-04-29 14:58:56,CUST-5222,Netherlands,Tablet,6,4350.16
INV-108368,2025-04-10 19:44:02,CUST-1334,Spain,Laptop,4,3976.35
INV-108369,2024-09-29 22:55:04,CUST-9435,Ireland,Smartphone,7,512.4
INV-108370,2024-08-04 16:47:30,CUST-7475,Netherlands,Keyboard,7,4712.68
INV-108371,2024-01-02 21:15:54,CUST-8025,Germany,Laptop,3,435.53
INV-108372,2025-08-11 06:44:03,CUST-6725,Ireland,Smartphone,7,7809.74
INV-108373,2025-04-05 18:08:50,CUST-3432,Ireland,Smartphone,2,1923.26
INV-108374,2024-03-31 05:21:40,CUST-4839,Ireland,Speaker,8,8426.47
INV-108375,2024-05-21 13:36:27,CUST-4372,Germany,Monitor,8,3444.05
INV-108376,2025-07-12 03:46:33,CUST-2030,France,Webcam,5,2992.06
INV-108377,2024-07-20 02:43:00,CUST-3230,UK,Speaker,6,3547.72
INV-108378,2025-02-10 08:38:06,CUST-8792,Spain,Speaker,7,3015.96
INV-108379,2025-01-30 00:46:44,CUST-9007,Netherlands,Webcam,3,1673.06
INV-108380,2025-09-08 18:22:17,CUST-3946,Spain,Monitor,1,795.12
INV-108381,2025-06-14 07:06:44,CUST-8809,France,Headphones,8,2829.87
INV-108382,2025-09-19 20:40:04,CUST-3847,France,Speaker,7,4024.12
INV-108383,2024-09-06 16:11:42,CUST-7793,Netherlands,Laptop,8,3918.58
INV-108384,2025-03-05 17:18:17,CUST-6741,Ireland,Headphones,5,1903.77
INV-108385,2024-12-31 02:12:38,CUST-9511,Netherlands,Webcam,8,5374.48
INV-108386,2025-09-30 19:05:42,CUST-2528,Spain,Speaker,6,135.17
INV-108387,2025-09-16 12:53:59,CUST-4707,Germany,Printer,4,1562.39
INV-108388,2023-12-19 15:12:05,CUST-1196,UK,Webcam,9,9719.1
INV-108389,2024-10-05 11:26:51,CUST-7337,Netherlands,Printer,7,6283.68
INV-108390,2024-01-18 15:01:57,CUST-7111,Germany,Printer,10,3167.37
INV-108391,2024-01-10 01:32:38,CUST-5133,France,Smartphone,7,7689.52
INV-108392,2024-09-06 15:27:44,CUST-4770,France,Speaker,9,2850.96
INV-108393,2025-10-17 14:13:32,CUST-5516,UK,Laptop,10,6266.32
INV-108394,2024-12-26 23:43:10,CUST-5819,France,Mouse,6,1907.11
INV-108395,2025-04-05 16:20:09,CUST-2972,Netherlands,Smartphone,5,1994.47
INV-108396,2025-01-27 21:05:20,CUST-8753,Spain,Webcam,8,6307.87
INV-108397,2024-02-15 07:17:20,CUST-5564,Netherlands,Smartphone,7,673.86
INV-108398,2024-12-20 20:11:09,CUST-6640,Germany,Printer,2,875.49
INV-108399,2025-10-19 01:36:56,CUST-8271,UK,Headphones,2,1608.02
INV-108400,2025-09-06 16:47:37,CUST-7274,Ireland,Keyboard,2,401.71
INV-108401,2025-10-20 17:18:03,CUST-3002,Spain,Printer,5,573.92
INV-108402,2024-02-13 02:55:00,CUST-9223,UK,Smartphone,4,795.75
INV-108403,2024-11-02 01:43:57,CUST-7383,Ireland,Keyboard,5,1615.68
INV-108404,2025-02-28 03:17:59,CUST-7682,Germany,Keyboard,2,2134.52
INV-108405,2024-08-10 12:05:40,CUST-4508,Netherlands,Mouse,3,868.99
INV-108406,2025-05-01 00:55:12,CUST-2693,Germany,Printer,1,594.03
INV-108407,2025-05-25 13:43:30,CUST-5622,Spain,Speaker,7,7939.03
INV-108408,2024-01-26 14:29:14,CUST-9237,Ireland,Printer,4,2922.76
INV-108409,2024-02-08 21:09:33,CUST-6173,UK,Headphones,10,2659.09
INV-108410,2025-05-14 18:14:22,CUST-3239,Germany,Keyboard,6,2613.9
INV-108411,2025-02-01 12:17:54,CUST-4817,Germany,Monitor,5,3087.97
INV-108412,2025-06-30 13:50:11,CUST-9997,UK,Monitor,1,1060.31
INV-108413,2025-10-04 03:49:46,CUST-2209,Germany,Webcam,6,7122.35
INV-108414,2024-04-08 15:52:58,CUST-3082,Spain,Speaker,3,2775.9
INV-108415,2024-07-01 23:47:20,CUST-6925,Netherlands,Tablet,3,146.51
INV-108416,2024-08-05 10:51:53,CUST-3901,UK,Mouse,8,4669.37
INV-108417,2025-05-11 05:35:03,CUST-6449,Netherlands,Keyboard,4,2223.33
INV-108418,2025-09-19 14:54:26,CUST-9917,France,Tablet,1,1182.48
INV-108419,2025-02-26 02:10:26,CUST-7374,Netherlands,Webcam,4,3467.78
INV-108420,2024-12-09 05:29:55,CUST-9730,Germany,Mouse,6,951.87
INV-108421,2024-09-20 16:31:16,CUST-3913,Ireland,Laptop,10,3823.24
INV-108422,2025-02-26 00:51:52,CUST-5051,Netherlands,Mouse,3,2242.2
INV-108423,2025-06-03 18:52:46,CUST-5146,Ireland,Speaker,5,489.21
INV-108424,2025-11-06 21:01:17,CUST-8896,UK,Tablet,6,6327.9
INV-108425,2024-09-04 06:55:45,CUST-1456,Ireland,Printer,4,3707.19
INV-108426,2024-01-13 10:41:56,CUST-4329,France,Keyboard,1,22.86
INV-108427,2025-09-07 21:39:15,CUST-4082,Netherlands,Printer,8,2790.84
INV-108428,2025-09-22 11:20:14,CUST-6873,UK,Mouse,4,409.2
INV-108429,2025-03-23 12:45:35,CUST-3845,Netherlands,Monitor,7,958.58
INV-108430,2024-05-02 03:28:46,CUST-3237,Spain,Smartphone,2,616.23
INV-108431,2025-02-16 17:43:35,CUST-6764,Netherlands,Monitor,4,109.57
INV-108432,2025-07-14 20:32:14,CUST-2755,Germany,Printer,10,6446.95
INV-108433,2024-03-12 11:33:29,CUST-3353,Germany,Tablet,7,628.14
INV-108434,2025-05-13 15:33:55,CUST-7874,Ireland,Webcam,3,1977.07
INV-108435,2025-08-06 07:11:45,CUST-2218,France,Mouse,1,502.97
INV-108436,2024-04-30 02:31:30,CUST-9899,Ireland,Keyboard,5,1295.78
INV-108437,2024-01-23 05:33:51,CUST-8672,Netherlands,Printer,4,4569.23
INV-108438,2025-02-07 06:53:56,CUST-6897,UK,Smartphone,1,873.81
INV-108439,2025-07-27 08:04:40,CUST-8120,Netherlands,Monitor,2,502.55
INV-108440,2024-03-10 00:55:53,CUST-1776,Netherlands,Printer,8,7521.47
INV-108441,2023-12-29 01:53:13,CUST-5681,France,Webcam,5,4814.51
INV-108442,2024-02-13 10:36:37,CUST-3302,UK,Keyboard,3,787.46
INV-108443,2025-02-03 00:53:42,CUST-9111,UK,Monitor,6,5016.67
INV-108444,2025-01-01 01:06:12,CUST-4439,Germany,Tablet,5,2097.14
INV-108445,2025-05-20 02:56:48,CUST-6669,Ireland,Laptop,1,864.34
INV-108446,2025-07-02 09:23:27,CUST-7084,Ireland,Tablet,3,2689.78
INV-108447,2024-08-08 09:36:24,CUST-2918,Ireland,Mouse,1,54.94
INV-108448,2025-11-24 11:22:57,CUST-5260,France,Speaker,5,2484.38
INV-108449,2025-08-10 06:10:45,CUST-1579,UK,Headphones,3,79.12
INV-108450,2025-01-09 13:39:50,CUST-1386,UK,Speaker,6,5691.7
INV-108451,2025-11-28 04:09:49,CUST-6754,Netherlands,Laptop,2,516.98
INV-108452,2024-10-31 22:45:30,CUST-7671,Ireland,Monitor,1,238.54
INV-108453,2024-03-31 05:32:06,CUST-4269,Netherlands,Speaker,2,512.04
INV-108454,2024-03-23 16:59:27,CUST-9491,Netherlands,Printer,3,2955.01
INV-108455,2025-02-01 21:29:32,CUST-3483,UK,Smartphone,1,99.78
INV-108456,2024-11-05 12:18:35,CUST-8771,Ireland,Keyboard,6,3705.51
INV-108457,2025-01-02 00:14:34,CUST-9861,France,Speaker,10,4110.29
INV-108458,2025-10-31 08:01:19,CUST-7725,France,Laptop,8,5782.9
INV-108459,2024-04-05 12:53:52,CUST-4140,Netherlands,Smartphone,4,479.98
INV-108460,2025-12-17 06:42:50,CUST-5764,Spain,Mouse,5,4503.07
INV-108461,2024-01-28 02:36:44,CUST-6464,Germany,Speaker,1,770.97
INV-108462,2024-01-14 00:27:55,CUST-4541,Spain,Smartphone,3,2825.24
INV-108463,2024-01-29 08:55:47,CUST-8057,UK,Printer,9,8869.74
INV-108464,2025-06-26 01:53:29,CUST-2627,UK,Printer,6,5102.88
INV-108465,2025-04-18 06:18:26,CUST-7895,France,Monitor,7,4635.37
INV-108466,2025-10-28 10:28:02,CUST-1310,Germany,Headphones,7,8294.27
INV-108467,2024-09-23 20:40:49,CUST-2337,Spain,Headphones,9,1139.0
INV-108468,2024-10-04 13:38:13,CUST-8859,Spain,Smartphone,6,4853.51
INV-108469,2025-10-09 16:55:08,CUST-4000,UK,Headphones,1,701.04
INV-108470,2025-07-15 22:11:56,CUST-7105,Ireland,Mouse,2,2096.53
INV-108471,2024-08-23 04:17:41,CUST-1276,UK,Tablet,1,1065.79
INV-108472,2024-09-08 23:36:26,CUST-6300,Netherlands,Mouse,6,353.09
INV-108473,2024-08-25 01:25:16,CUST-3075,UK,Monitor,6,1386.78
INV-108474,2025-07-28 20:23:25,CUST-4074,France,Tablet,5,2040.97
INV-108475,2024-08-21 05:32:23,CUST-4732,Germany,Laptop,3,3487.66
INV-108476,2025-04-02 14:05:51,CUST-9214,Netherlands,Smartphone,1,550.84
INV-108477,2025-03-18 05:38:36,CUST-4895,UK,Printer,6,1224.21
INV-108478,2024-03-25 16:35:42,CUST-3090,Germany,Laptop,7,610.49
INV-108479,2025-03-16 23:29:15,CUST-6380,Ireland,Webcam,6,3146.02
INV-108480,2024-05-03 16:07:08,CUST-3905,Netherlands,Laptop,2,2196.93
INV-108481,2025-12-12 22:00:39,CUST-5173,Germany,Keyboard,1,552.79
INV-108482,2025-07-29 05:05:30,CUST-9437,Ireland,Webcam,10,7415.9
INV-108483,2024-06-22 15:50:26,CUST-5970,Spain,Monitor,5,3615.82
INV-108484,2024-04-21 13:49:26,CUST-7623,Netherlands,Monitor,4,3992.27
INV-108485,2024-02-02 05:46:25,CUST-2291,Netherlands,Smartphone,7,7293.97
INV-108486,2024-12-12 15:02:05,CUST-9742,Ireland,Smartphone,4,3799.02
INV-108487,2024-11-23 15:51:06,CUST-7218,Netherlands,Smartphone,10,2098.23
INV-108488,2025-03-02 05:30:21,CUST-7820,Germany,Mouse,8,2280.05
INV-108489,2025-01-14 10:05:32,CUST-3715,Germany,Tablet,10,7568.49
INV-108490,2025-02-02 03:20:24,CUST-8848,France,Monitor,2,725.14
INV-108491,2025-11-07 21:42:16,CUST-8847,Germany,Laptop,5,1157.9
INV-108492,2024-03-24 19:02:47,CUST-8478,UK,Laptop,8,2458.14
INV-108493,2024-02-27 01:21:20,CUST-8938,Netherlands,Printer,1,650.12
INV-108494,2024-02-14 13:52:35,CUST-5684,Germany,Monitor,5,1180.75
INV-108495,2025-06-04 03:23:25,CUST-8341,UK,Webcam,6,5514.51
INV-108496,2024-03-13 19:22:23,CUST-2788,Ireland,Mouse,1,671.06
INV-108497,2024-04-11 12:12:27,CUST-2446,Spain,Tablet,2,877.37
INV-108498,2025-12-15 04:04:01,CUST-8326,Ireland,Mouse,4,934.27
INV-108499,2024-12-21 03:49:23,CUST-2337,France,Monitor,10,4021.55
INV-108500,2024-06-26 21:59:12,CUST-9721,UK,Webcam,8,7896.34
INV-108501,2025-01-25 12:33:48,CUST-2782,France,Printer,3,3440.13
INV-108502,2025-05-19 20:31:26,CUST-2914,Ireland,Webcam,10,1592.86
INV-108503,2024-09-01 01:09:36,CUST-1188,France,Mouse,2,781.28
INV-108504,2024-06-27 23:38:32,CUST-5967,UK,Tablet,4,1226.41
INV-108505,2024-10-30 15:25:25,CUST-6543,France,Smartphone,5,763.38
INV-108506,2025-03-17 17:48:47,CUST-9060,Germany,Printer,8,4646.59
INV-108507,2024-09-11 12:19:24,CUST-9036,Germany,Laptop,5,5775.86
INV-108508,2024-06-19 12:20:52,CUST-6002,France,Speaker,2,1267.49
INV-108509,2025-04-20 07:42:11,CUST-1163,France,Mouse,5,2458.9
INV-108510,2025-03-29 01:44:07,CUST-2607,Germany,Mouse,5,5599.49
INV-108511,2025-04-01 04:26:24,CUST-9570,France,Tablet,5,1483.13
INV-108512,2025-10-22 05:28:04,CUST-1673,France,Mouse,1,564.48
INV-108513,2024-10-24 21:02:51,CUST-9780,Germany,Monitor,6,5383.03
INV-108514,2024-01-27 13:13:26,CUST-1826,Netherlands,Printer,3,2047.77
INV-108515,2024-02-21 05:43:53,CUST-1223,Germany,Webcam,3,924.32
INV-108516,2024-07-09 15:22:54,CUST-9395,Spain,Speaker,5,1368.33
INV-108517,2024-01-26 16:14:46,CUST-7130,Ireland,Speaker,3,2227.81
INV-108518,2025-07-22 09:24:04,CUST-2385,UK,Printer,3,1651.9
INV-108519,2024-12-15 03:55:58,CUST-7230,Ireland,Tablet,6,3731.45
INV-108520,2025-09-16 22:35:50,CUST-6564,Netherlands,Headphones,7,2600.52
INV-108521,2025-08-12 01:40:21,CUST-5958,Germany,Smartphone,10,3990.75
INV-108522,2025-02-10 04:08:35,CUST-6883,Germany,Laptop,6,6466.73
INV-108523,2024-05-01 16:08:18,CUST-6703,Ireland,Keyboard,9,635.45
INV-108524,2025-09-28 15:49:54,CUST-1648,France,Mouse,10,2665.18
INV-108525,2024-12-18 23:56:10,CUST-1935,France,Keyboard,8,3614.45
INV-108526,2024-10-12 16:37:56,CUST-4929,Ireland,Headphones,5,1876.61
INV-108527,2025-08-31 19:11:21,CUST-5409,Netherlands,Keyboard,9,9497.16
INV-108528,2025-01-10 15:21:00,CUST-8486,UK,Tablet,5,667.45
INV-108529,2024-07-25 09:50:42,CUST-5398,UK,Smartphone,5,3039.42
INV-108530,2025-02-28 11:57:38,CUST-6198,France,Mouse,8,5564.52
INV-108531,2025-12-18 04:55:43,CUST-5834,Spain,Monitor,2,620.64
INV-108532,2025-10-15 04:44:20,CUST-6098,France,Tablet,1,578.64
INV-108533,2025-08-03 13:45:40,CUST-6956,Ireland,Webcam,3,2427.99
INV-108534,2024-02-23 09:47:53,CUST-6188,Ireland,Smartphone,10,5827.71
INV-108535,2025-02-04 09:47:04,CUST-9616,Ireland,Monitor,1,379.73
INV-108536,2024-12-15 03:29:05,CUST-7378,UK,Tablet,6,3561.15
INV-108537,2024-07-27 13:43:42,CUST-9731,Ireland,Tablet,7,4495.64
INV-108538,2025-12-04 01:59:02,CUST-6736,Ireland,Webcam,5,3379.2
INV-108539,2025-05-09 22:06:05,CUST-2515,France,Laptop,9,228.41
INV-108540,2025-08-06 19:53:47,CUST-9434,France,Webcam,10,9596.47
INV-108541,2025-10-01 00:24:55,CUST-5568,Ireland,Speaker,3,1764.12
INV-108542,2024-07-27 11:52:35,CUST-5155,Germany,Monitor,5,2943.19
INV-108543,2024-01-22 00:22:02,CUST-9903,Netherlands,Monitor,1,488.1
INV-108544,2024-11-10 01:06:02,CUST-1246,Spain,Headphones,10,10781.31
INV-108545,2024-10-05 18:55:50,CUST-3827,Spain,Keyboard,4,1959.38
INV-108546,2023-12-20 12:44:54,CUST-3415,UK,Keyboard,6,5406.07
INV-108547,2025-10-27 01:10:49,CUST-3470,Spain,Smartphone,8,300.57
INV-108548,2024-07-13 17:35:17,CUST-8480,France,Monitor,10,2485.65
INV-108549,2024-06-20 08:41:19,CUST-5239,Spain,Speaker,7,1489.75
INV-108550,2024-09-20 01:42:28,CUST-3902,Ireland,Printer,1,813.84
INV-108551,2024-04-21 01:47:43,CUST-8487,Spain,Tablet,7,4556.47
INV-108552,2025-03-23 03:55:59,CUST-7117,Spain,Tablet,10,3073.13
INV-108553,2024-09-09 20:26:01,CUST-6036,Ireland,Webcam,3,519.76
INV-108554,2024-07-02 08:11:18,CUST-6066,Netherlands,Keyboard,5,5719.72
INV-108555,2025-08-18 11:54:02,CUST-5876,UK,Smartphone,1,43.51
INV-108556,2025-09-26 19:15:35,CUST-8308,UK,Tablet,10,6530.68
INV-108557,2025-07-04 03:17:18,CUST-9024,Spain,Smartphone,10,9995.53
INV-108558,2024-11-22 10:10:18,CUST-7803,Ireland,Printer,1,681.69
INV-108559,2024-03-06 04:32:44,CUST-5216,Netherlands,Mouse,6,6354.35
INV-108560,2024-10-07 03:03:56,CUST-9527,Spain,Webcam,4,4763.26
INV-108561,2025-01-29 20:45:14,CUST-1205,Germany,Smartphone,2,1594.02
INV-108562,2025-02-25 00:34:57,CUST-2309,France,Headphones,3,3170.99
INV-108563,2025-11-09 18:25:10,CUST-5763,Ireland,Headphones,4,2623.59
INV-108564,2024-01-20 14:15:45,CUST-9490,Germany,Tablet,1,362.48
INV-108565,2024-02-11 04:34:35,CUST-7237,Netherlands,Webcam,7,3431.46
INV-108566,2024-02-24 10:38:21,CUST-9529,Netherlands,Keyboard,2,2255.3
INV-108567,2024-05-21 15:02:13,CUST-3467,UK,Smartphone,9,4032.37
INV-108568,2025-09-29 23:14:04,CUST-8446,Spain,Smartphone,5,2804.42
INV-108569,2025-09-13 23:11:53,CUST-4158,Germany,Mouse,9,5555.11
INV-108570,2024-09-25 08:06:46,CUST-6978,Germany,Smartphone,9,7350.66
INV-108571,2025-03-28 15:51:11,CUST-3930,UK,Mouse,10,3502.02
INV-108572,2025-05-23 23:54:03,CUST-2775,Netherlands,Monitor,7,3774.95
INV-108573,2025-07-24 06:53:20,CUST-7628,UK,Smartphone,7,8278.29
INV-108574,2024-05-14 12:47:22,CUST-1796,France,Headphones,3,928.24
INV-108575,2024-02-02 19:52:46,CUST-3746,Germany,Monitor,6,1038.97
INV-108576,2024-06-22 13:18:30,CUST-2805,France,Headphones,1,1163.59
INV-108577,2024-06-26 18:16:14,CUST-1117,Spain,Mouse,7,1229.28
INV-108578,2024-02-05 00:49:16,CUST-5334,Ireland,Headphones,1,231.89
INV-108579,2024-10-17 15:32:47,CUST-4414,Ireland,Headphones,6,6554.38
INV-108580,2024-07-19 07:09:00,CUST-5121,UK,Webcam,4,2772.72
INV-108581,2025-05-27 15:37:42,CUST-1387,France,Keyboard,1,595.23
INV-108582,2024-06-01 10:29:58,CUST-9751,Germany,Monitor,6,597.57
INV-108583,2024-12-20 08:44:17,CUST-7544,Netherlands,Mouse,7,2486.38
INV-108584,2024-12-31 12:10:52,CUST-7694,UK,Tablet,2,1494.29
INV-108585,2025-03-05 07:57:06,CUST-5485,Spain,Tablet,10,2531.28
INV-108586,2024-02-18 11:31:54,CUST-3104,UK,Mouse,5,3640.64
INV-108587,2024-09-19 16:27:34,CUST-7873,Ireland,Monitor,5,5279.53
INV-108588,2025-05-22 03:00:37,CUST-9378,UK,Tablet,7,1523.26
INV-108589,2025-10-15 04:29:04,CUST-1491,Ireland,Keyboard,4,855.3
INV-108590,2025-03-06 20:38:37,CUST-8426,UK,Speaker,2,1556.27
INV-108591,2024-03-25 19:34:09,CUST-8545,Ireland,Keyboard,7,414.79
INV-108592,2025-12-05 15:51:42,CUST-5763,UK,Monitor,5,3430.04
INV-108593,2025-08-25 21:20:59,CUST-8208,Spain,Printer,1,86.16
INV-108594,2024-08-24 00:54:48,CUST-8737,Spain,Monitor,3,1351.86
INV-108595,2025-07-15 14:59:12,CUST-1018,Ireland,Smartphone,8,746.14
INV-108596,2025-04-21 00:14:17,CUST-2270,France,Keyboard,8,1461.63
INV-108597,2024-08-16 08:47:32,CUST-3241,Ireland,Printer,6,970.74
INV-108598,2025-10-10 18:48:11,CUST-6308,Ireland,Monitor,3,1879.69
INV-108599,2025-02-12 11:40:13,CUST-9455,Spain,Webcam,2,536.63
INV-108600,2025-08-18 13:52:10,CUST-3565,Spain,Tablet,5,354.09
INV-108601,2024-06-14 21:32:55,CUST-4372,Spain,Mouse,3,954.82
INV-108602,2025-10-04 09:34:38,CUST-9316,UK,Monitor,6,4354.81
INV-108603,2025-11-09 05:37:01,CUST-8038,Spain,Speaker,8,306.26
INV-108604,2025-09-18 08:03:56,CUST-8571,Germany,Printer,5,2765.65
INV-108605,2023-12-22 22:48:27,CUST-4099,Spain,Laptop,9,6883.14
INV-108606,2024-11-23 23:05:27,CUST-2987,France,Keyboard,6,313.36
INV-108607,2025-04-01 03:37:51,CUST-3496,Spain,Headphones,7,6171.99
INV-108608,2024-08-14 21:35:10,CUST-8171,Germany,Printer,8,9108.6
INV-108609,2024-04-18 06:43:34,CUST-2138,Spain,Smartphone,4,3699.88
INV-108610,2024-05-19 04:42:54,CUST-6349,Germany,Monitor,6,4269.75
INV-108611,2025-07-09 22:22:59,CUST-3574,Germany,Tablet,2,261.61
INV-108612,2024-05-04 08:26:16,CUST-3049,Germany,Keyboard,4,1931.12
INV-108613,2024-01-09 20:12:14,CUST-5189,Germany,Headphones,2,1026.82
INV-108614,2025-10-04 23:22:51,CUST-3145,Ireland,Keyboard,4,2029.81
INV-108615,2024-11-14 08:15:45,CUST-6671,Spain,Tablet,6,1062.79
INV-108616,2024-09-02 14:34:24,CUST-1176,Spain,Headphones,6,4429.59
INV-108617,2025-06-27 10:34:58,CUST-3421,UK,Monitor,4,1879.58
INV-108618,2024-06-05 07:31:47,CUST-2422,France,Monitor,6,149.33
INV-108619,2024-04-18 11:32:28,CUST-6243,Germany,Keyboard,6,3856.77
INV-108620,2025-04-01 08:45:25,CUST-5052,Spain,Laptop,8,3005.0
INV-108621,2025-05-09 08:43:59,CUST-3889,UK,Keyboard,7,6984.31
INV-108622,2024-05-23 22:13:22,CUST-4181,Ireland,Laptop,3,3086.66
INV-108623,2024-06-17 21:58:21,CUST-7117,France,Laptop,1,563.57
INV-108624,2025-08-03 22:53:19,CUST-2432,Spain,Printer,1,369.24
INV-108625,2024-03-16 02:05:20,CUST-5519,UK,Keyboard,2,353.76
INV-108626,2024-11-21 00:41:58,CUST-1557,Ireland,Headphones,10,1866.33
INV-108627,2025-05-16 12:08:22,CUST-2608,France,Smartphone,5,3659.12
INV-108628,2024-03-10 00:53:22,CUST-5227,Ireland,Smartphone,2,1348.59
INV-108629,2025-10-29 16:41:29,CUST-2330,France,Headphones,7,2243.16
INV-108630,2025-08-08 19:48:54,CUST-3510,Spain,Keyboard,4,1521.19
INV-108631,2025-02-01 16:18:39,CUST-5916,Germany,Mouse,8,1786.62
INV-108632,2024-10-23 15:12:25,CUST-2135,France,Mouse,10,6611.69
INV-108633,2024-02-05 00:55:17,CUST-5745,UK,Speaker,6,5559.21
INV-108634,2024-03-09 01:45:17,CUST-9357,Spain,Monitor,9,3793.66
INV-108635,2025-09-22 22:09:14,CUST-5415,Spain,Smartphone,8,244.64
INV-108636,2025-05-16 09:51:33,CUST-1573,UK,Headphones,10,8249.19
INV-108637,2024-03-10 05:49:40,CUST-7301,Netherlands,Laptop,10,2475.37
INV-108638,2024-04-16 01:54:42,CUST-7484,France,Monitor,1,386.42
INV-108639,2025-02-16 22:08:36,CUST-3206,Spain,Speaker,1,1173.51
INV-108640,2025-10-14 14:08:57,CUST-8170,France,Tablet,4,3859.51
INV-108641,2024-08-21 10:31:05,CUST-6041,France,Keyboard,1,1121.43
INV-108642,2025-06-16 19:50:52,CUST-3837,Ireland,Mouse,1,513.33
INV-108643,2024-12-30 18:37:03,CUST-4851,Spain,Smartphone,2,1773.55
INV-108644,2024-07-26 03:27:38,CUST-9835,Ireland,Laptop,7,7675.97
INV-108645,2024-09-13 06:48:21,CUST-9827,Spain,Speaker,7,1224.74
INV-108646,2025-03-03 01:06:17,CUST-5829,France,Monitor,3,2342.0
INV-108647,2024-02-06 18:02:27,CUST-4822,Ireland,Tablet,9,2306.95
INV-108648,2024-12-28 00:15:36,CUST-7123,UK,Mouse,6,1547.89
INV-108649,2024-10-22 21:29:34,CUST-9352,Ireland,Tablet,7,6908.75
INV-108650,2025-10-30 23:13:23,CUST-2889,France,Headphones,10,2583.12
INV-108651,2024-05-22 13:35:40,CUST-1878,Germany,Webcam,5,4538.51
INV-108652,2025-04-05 19:45:08,CUST-9915,UK,Printer,6,752.35
INV-108653,2025-07-28 12:16:25,CUST-1392,Spain,Speaker,7,754.82
INV-108654,2024-11-26 19:02:27,CUST-4002,UK,Headphones,7,5041.6
INV-108655,2025-02-08 10:02:26,CUST-5259,France,Headphones,8,2858.12
INV-108656,2024-09-16 16:07:13,CUST-2969,France,Smartphone,6,2800.27
INV-108657,2024-07-26 23:13:21,CUST-4391,Ireland,Tablet,4,1288.36
INV-108658,2024-11-04 20:21:41,CUST-9189,Spain,Keyboard,10,8635.76
INV-108659,2024-02-03 02:22:22,CUST-6598,France,Monitor,8,7931.61
INV-108660,2024-10-26 08:20:31,CUST-7293,France,Smartphone,9,8728.99
INV-108661,2025-02-18 08:30:30,CUST-9661,Spain,Mouse,9,2550.54
INV-108662,2025-04-17 07:31:25,CUST-5108,UK,Headphones,5,4333.16
INV-108663,2024-09-09 23:53:11,CUST-3155,Spain,Tablet,7,5428.19
INV-108664,2024-07-16 20:14:06,CUST-3770,France,Tablet,10,5227.61
INV-108665,2024-06-03 22:05:37,CUST-1196,Germany,Mouse,2,2049.09
INV-108666,2025-03-11 03:41:52,CUST-6917,Germany,Headphones,10,7101.98
INV-108667,2025-11-30 17:31:00,CUST-9857,Germany,Monitor,10,276.12
INV-108668,2025-02-19 22:17:04,CUST-4801,Ireland,Mouse,9,866.27
INV-108669,2024-12-22 19:36:25,CUST-8883,France,Laptop,6,878.74
INV-108670,2024-12-19 23:56:41,CUST-9110,UK,Tablet,4,4190.59
INV-108671,2025-06-30 08:21:34,CUST-1834,UK,Headphones,7,1151.41
INV-108672,2025-10-12 22:59:42,CUST-1830,UK,Tablet,5,5263.52
INV-108673,2024-11-14 06:03:18,CUST-7601,Germany,Printer,9,7368.89
INV-108674,2024-03-10 02:37:36,CUST-3487,Ireland,Printer,9,2398.96
INV-108675,2024-09-13 21:29:54,CUST-1374,Spain,Mouse,10,7763.66
INV-108676,2025-10-24 15:21:04,CUST-7098,Netherlands,Mouse,9,1766.97
INV-108677,2025-01-16 18:27:17,CUST-4522,Netherlands,Smartphone,9,10771.97
INV-108678,2025-08-07 21:11:09,CUST-7248,France,Mouse,1,1085.83
INV-108679,2024-09-17 23:15:51,CUST-3439,UK,Tablet,10,3791.2
INV-108680,2025-12-03 07:23:27,CUST-3267,Ireland,Mouse,5,3450.84
INV-108681,2025-05-12 17:59:37,CUST-4423,Netherlands,Headphones,1,299.95
INV-108682,2024-06-13 03:05:54,CUST-8581,Germany,Mouse,4,443.16
INV-108683,2025-04-27 08:26:00,CUST-5898,UK,Speaker,9,8271.09
INV-108684,2024-07-05 21:30:59,CUST-1847,Ireland,Mouse,9,4815.77
INV-108685,2024-04-15 08:32:38,CUST-8046,Spain,Laptop,4,753.78
INV-108686,2024-06-06 17:21:16,CUST-1377,Ireland,Printer,4,1739.86
INV-108687,2025-05-20 00:27:51,CUST-5435,Netherlands,Laptop,9,6853.53
